address,amphoe,cemail1,cfax,cname,cphone,cradio,dataid,entrydate,helipad,hosp_agency,hosp_ambulance,hosp_bed,hosp_bed_expand,hosp_bed_used,hosp_burn,hosp_code_new,hosp_code_old,hosp_morgue,hosp_morgue_used,hosp_oper_room,hosp_oper_room_used,hosp_stroke,hosp_surgery_capa,hosp_trauma,hosp_type,image_attachment_1,image_attachment_2,image_attachment_3,incidentid,label,latitude,longitude,map_label,originator_incident_name,originator_position,postcode,province,report_dt,subscribername,tambol,to_ecg
-,สายบุรี,,,,,,11027,6/6/2019 6:37:40 PM,,กระทรวงสาธารณสุข,,0,,0,,,09964,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านจลาโก,6.63783350800000000000,101.59603173000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,-,ปัตตานี,,,มะนังดาลำ,ส่วนควบคุมการฝึก (ECG)
-,สายบุรี,,,,,,11028,6/6/2019 6:37:40 PM,,กระทรวงสาธารณสุข,,0,,0,,,09965,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านเจาะโบ,6.75611166820000000000,101.55635607000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,-,ปัตตานี,,,แป้น,ส่วนควบคุมการฝึก (ECG)
-,สายบุรี,,,,,,11029,6/6/2019 6:37:40 PM,,กระทรวงสาธารณสุข,,0,,0,,,09966,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลแป้น,6.74298937120000000000,101.54256423000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,-,ปัตตานี,,,แป้น,ส่วนควบคุมการฝึก (ECG)
-,สายบุรี,,,,,,11030,6/6/2019 6:37:40 PM,,กระทรวงสาธารณสุข,,0,,0,,,09967,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลทุ่งคล้า,6.71564100210000000000,101.52886227000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,-,ปัตตานี,,,ทุ่งคล้า,ส่วนควบคุมการฝึก (ECG)
-,ไม้แก่น,,,,,,11031,6/6/2019 6:37:40 PM,,กระทรวงสาธารณสุข,,0,,0,,,09968,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลไม้แก่น,6.63432976200973400000,101.67004957661652000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,94000,ปัตตานี,,,ไม้แก่น,ส่วนควบคุมการฝึก (ECG)
-,ไม้แก่น,,,,,,11032,6/6/2019 6:37:40 PM,,กระทรวงสาธารณสุข,,0,,0,,,09969,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านใหญ่,6.65287480000000000000,101.64560437000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,94000,ปัตตานี,,,ไม้แก่น,ส่วนควบคุมการฝึก (ECG)
-,ไม้แก่น,,,,,,11033,6/6/2019 6:37:40 PM,,กระทรวงสาธารณสุข,,0,,0,,,09970,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านดินเสมอ,6.62674947109212200000,101.65388973965764000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,94000,ปัตตานี,,,ไทรทอง,ส่วนควบคุมการฝึก (ECG)
-,ไม้แก่น,,,,,,11034,6/6/2019 6:37:41 PM,,กระทรวงสาธารณสุข,,0,,0,,,09971,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านรังมดแดง,6.61170262576776850000,101.69959827383786000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,94000,ปัตตานี,,,คอนทราย,ส่วนควบคุมการฝึก (ECG)
-,ยะหริ่ง,,,,,,11035,6/6/2019 6:37:41 PM,,กระทรวงสาธารณสุข,,0,,0,,,09972,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลตะโละ,6.77512509130000000000,101.35831440000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,94150,ปัตตานี,,,ตะโละ,ส่วนควบคุมการฝึก (ECG)
-,ยะหริ่ง,,,,,,11036,6/6/2019 6:37:41 PM,,กระทรวงสาธารณสุข,,0,,0,,,09973,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลตะโละกาโปร์,6.89149180000000000000,101.38449669000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,94150,ปัตตานี,,,ตะโละกาโปร์,ส่วนควบคุมการฝึก (ECG)
-,ยะหริ่ง,,,,,,11037,6/6/2019 6:37:41 PM,,กระทรวงสาธารณสุข,,0,,0,,,09974,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลตันหยงดาลอ,6.80921053390000000000,101.42744718000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,94150,ปัตตานี,,,ตันหยงดาลอ,ส่วนควบคุมการฝึก (ECG)
-,ยะหริ่ง,,,,,,11038,6/6/2019 6:37:41 PM,,กระทรวงสาธารณสุข,,0,,0,,,09975,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลตันหยงจึงงา,6.78006738920000000000,101.46060101000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,94150,ปัตตานี,,,ตันหยงจึงงา,ส่วนควบคุมการฝึก (ECG)
-,ยะหริ่ง,,,,,,11039,6/6/2019 6:37:41 PM,,กระทรวงสาธารณสุข,,0,,0,,,09976,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลตอหลัง,6.80493301980000000000,101.44050958000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,94150,ปัตตานี,,,ตอหลัง,ส่วนควบคุมการฝึก (ECG)
-,ยะหริ่ง,,,,,,11040,6/6/2019 6:37:41 PM,,กระทรวงสาธารณสุข,,0,,0,,,09977,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลตาแกะ,6.84920783615510300000,101.33077552383793000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,94150,ปัตตานี,,,ตาแกะ,ส่วนควบคุมการฝึก (ECG)
-,ยะหริ่ง,,,,,,11041,6/6/2019 6:37:41 PM,,กระทรวงสาธารณสุข,,0,,0,,,09978,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลตาลีอายร์,6.79837563840000000000,101.41081863000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,94150,ปัตตานี,,,ตาลีอายร์,ส่วนควบคุมการฝึก (ECG)
-,ยะหริ่ง,,,,,,11042,6/6/2019 6:37:42 PM,,กระทรวงสาธารณสุข,,0,,0,,,09979,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลบางปู,6.86793675340000000000,101.35383077000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,94150,ปัตตานี,,,บางปู,ส่วนควบคุมการฝึก (ECG)
-,ยะหริ่ง,,,,,,11043,6/6/2019 6:37:42 PM,,กระทรวงสาธารณสุข,,0,,0,,,09980,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลหนองแรด,6.85731600680000000000,101.40856362000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,94150,ปัตตานี,,,หนองแรต,ส่วนควบคุมการฝึก (ECG)
-,ยะหริ่ง,,,,,,11044,6/6/2019 6:37:42 PM,,กระทรวงสาธารณสุข,,0,,0,,,09981,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลปิยามุมัง,6.83112924860000000000,101.38191869000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,94150,ปัตตานี,,,ปิยามุมัง,ส่วนควบคุมการฝึก (ECG)
-,ยะหริ่ง,,,,,,11045,6/6/2019 6:37:42 PM,,กระทรวงสาธารณสุข,,0,,0,,,09982,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลปุลากง,6.77207020000000000000,101.37867630000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,94150,ปัตตานี,,,ปุลากง,ส่วนควบคุมการฝึก (ECG)
-,ยะหริ่ง,,,,,,11046,6/6/2019 6:37:42 PM,,กระทรวงสาธารณสุข,,0,,0,,,09983,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลบาโลย,6.78182382000000000000,101.44626260000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,94180,ปัตตานี,,,บาโลย,ส่วนควบคุมการฝึก (ECG)
-,ยะหริ่ง,,,,,,11047,6/6/2019 6:37:42 PM,,กระทรวงสาธารณสุข,,0,,0,,,09984,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลสาบัน,6.81966058980000000000,101.44316113000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,94150,ปัตตานี,,,สาบัน,ส่วนควบคุมการฝึก (ECG)
-,ยะหริ่ง,,,,,,11048,6/6/2019 6:37:42 PM,,กระทรวงสาธารณสุข,,0,,0,,,09985,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลมะนังยง,6.81850248600000000000,101.40925532000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,94150,ปัตตานี,,,มะนังยง,ส่วนควบคุมการฝึก (ECG)
-,ยะหริ่ง,,,,,,11049,6/6/2019 6:37:42 PM,,กระทรวงสาธารณสุข,,0,,0,,,09986,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลราตาปันยัง,6.82435064980000000000,101.35427724000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,94150,ปัตตานี,,,ราตาปันยัง,ส่วนควบคุมการฝึก (ECG)
-,ยะหริ่ง,,,,,,11050,6/6/2019 6:37:43 PM,,กระทรวงสาธารณสุข,,0,,0,,,09987,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลจะรัง,6.83295566690000000000,101.46087051000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,94150,ปัตตานี,,,จะรัง,ส่วนควบคุมการฝึก (ECG)
-,ยะหริ่ง,,,,,,11051,6/6/2019 6:37:43 PM,,กระทรวงสาธารณสุข,,0,,0,,,09988,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านปาตาบูดี,6.93330704000000000000,101.31223798000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,94150,ปัตตานี,,,แหลมโพธิ์,ส่วนควบคุมการฝึก (ECG)
-,ยะหริ่ง,,,,,,11052,6/6/2019 6:37:43 PM,,กระทรวงสาธารณสุข,,0,,0,,,09989,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลแหลมโพธิ์,6.91032800960000000000,101.33537175000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,94150,ปัตตานี,,,แหลมโพธิ์,ส่วนควบคุมการฝึก (ECG)
-,ยะรัง,,,,,,11053,6/6/2019 6:37:43 PM,,กระทรวงสาธารณสุข,,0,,0,,,09990,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลยะรัง,6.75820737540000000000,101.29731701000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,-,ปัตตานี,,,ยะรัง,ส่วนควบคุมการฝึก (ECG)
-,ยะรัง,,,,,,11054,6/6/2019 6:37:43 PM,,กระทรวงสาธารณสุข,,0,,0,,,09991,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลสะดาวา,6.81896396090000000000,101.31498624000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,-,ปัตตานี,,,สะดาวา,ส่วนควบคุมการฝึก (ECG)
-,ยะรัง,,,,,,11055,6/6/2019 6:37:43 PM,,กระทรวงสาธารณสุข,,0,,0,,,09992,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลประจัน,6.79898517670000000000,101.28327667000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,-,ปัตตานี,,,ประจัน,ส่วนควบคุมการฝึก (ECG)
-,ยะรัง,,,,,,11056,6/6/2019 6:37:43 PM,,กระทรวงสาธารณสุข,,0,,0,,,09993,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านบือแนปิแน,6.80629690000000000000,101.31347179000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,-,ปัตตานี,,,ประจัน,ส่วนควบคุมการฝึก (ECG)
-,ยะรัง,,,,,,11057,6/6/2019 6:37:43 PM,,กระทรวงสาธารณสุข,,0,,0,,,09994,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลสะนอ,6.78611632720000000000,101.33020106000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,-,ปัตตานี,,,สะนอ,ส่วนควบคุมการฝึก (ECG)
-,ยะรัง,,,,,,11058,6/6/2019 6:37:44 PM,,กระทรวงสาธารณสุข,,0,,0,,,09995,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลระแว้ง,6.75026224180000000000,101.32209039000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,-,ปัตตานี,,,ระแว้ง,ส่วนควบคุมการฝึก (ECG)
-,ยะรัง,,,,,,11059,6/6/2019 6:37:44 PM,,กระทรวงสาธารณสุข,,0,,0,,,09996,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลปิตุมุดี,6.72427501110000000000,101.28770881000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,-,ปัตตานี,,,ปิตูมุดี,ส่วนควบคุมการฝึก (ECG)
-,ยะรัง,,,,,,11060,6/6/2019 6:37:44 PM,,กระทรวงสาธารณสุข,,0,,0,,,09997,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลวัด,6.72932986000000000000,101.32008076000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,-,ปัตตานี,,,วัด,ส่วนควบคุมการฝึก (ECG)
-,ยะรัง,,,,,,11061,6/6/2019 6:37:44 PM,,กระทรวงสาธารณสุข,,0,,0,,,09998,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลกระโด,6.71089904000000000000,101.29313433000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,-,ปัตตานี,,,กระโด,ส่วนควบคุมการฝึก (ECG)
ม.3 ต.คลองใหม่,ยะรัง,,,,,,11062,6/6/2019 6:37:44 PM,,กระทรวงสาธารณสุข,,0,,0,,,09999,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลคลองใหม่,6.73971474910000000000,101.25444363000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,-,ปัตตานี,,,คลองใหม่,ส่วนควบคุมการฝึก (ECG)
-,ยะรัง,,,,,,11063,6/6/2019 6:37:44 PM,,กระทรวงสาธารณสุข,,0,,0,,,10000,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลเมาะมาวี,6.66934805400000000000,101.30643782000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,-,ปัตตานี,,,เมาะมาวี,ส่วนควบคุมการฝึก (ECG)
-,ยะรัง,,,,,,11064,6/6/2019 6:37:44 PM,,กระทรวงสาธารณสุข,,0,,0,,,10001,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านสะตา,6.68419804670000000000,101.33347541000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,-,ปัตตานี,,,กอลำ,ส่วนควบคุมการฝึก (ECG)
-,ยะรัง,,,,,,11065,6/6/2019 6:37:45 PM,,กระทรวงสาธารณสุข,,0,,0,,,10002,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลกอลำ,6.64880048300000000000,101.33386841000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,-,ปัตตานี,,,กอลำ,ส่วนควบคุมการฝึก (ECG)
-,ยะรัง,,,,,,11066,6/6/2019 6:37:45 PM,,กระทรวงสาธารณสุข,,0,,0,,,10003,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลเขาตูม,6.60597286040000000000,101.33429968000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,-,ปัตตานี,,,เขาตูม,ส่วนควบคุมการฝึก (ECG)
-,ยะรัง,,,,,,11067,6/6/2019 6:37:45 PM,,กระทรวงสาธารณสุข,,0,,0,,,10004,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านจาเราะบองอ,6.57875263000000000000,101.36336088000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,-,ปัตตานี,,,เขาตูม,ส่วนควบคุมการฝึก (ECG)
-,กะพ้อ,,,,,,11068,6/6/2019 6:37:45 PM,,กระทรวงสาธารณสุข,,0,,0,,,10005,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านบาโงยือแบ็ง,6.57933820510000000000,101.53772684000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,94230,ปัตตานี,,,กะรุบี,ส่วนควบคุมการฝึก (ECG)
-,กะพ้อ,,,,,,11069,6/6/2019 6:37:46 PM,,กระทรวงสาธารณสุข,,0,,0,,,10006,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านอุแตบือราแง,6.61888830590000000000,101.57764045000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,94230,ปัตตานี,,,ตะโละดือรามัน,ส่วนควบคุมการฝึก (ECG)
-,กะพ้อ,,,,,,11070,6/6/2019 6:37:46 PM,,กระทรวงสาธารณสุข,,0,,0,,,10007,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลตะโละดือรามัน,6.59890403410000000000,101.56599620000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,94230,ปัตตานี,,,ตะโละดือรามัน,ส่วนควบคุมการฝึก (ECG)
-,กะพ้อ,,,,,,11071,6/6/2019 6:37:46 PM,,กระทรวงสาธารณสุข,,0,,0,,,10008,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลปล่องหอย,6.65398502790000000000,101.50984413000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,94230,ปัตตานี,,,ปล่องหอย,ส่วนควบคุมการฝึก (ECG)
-,กะพ้อ,,,,,,11072,6/6/2019 6:37:46 PM,,กระทรวงสาธารณสุข,,0,,0,,,10009,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านปล่องหอย,6.59765990000000000000,101.52995825000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,94230,ปัตตานี,,,ปล่องหอย,ส่วนควบคุมการฝึก (ECG)
-,แม่ลาน,,,,,,11073,6/6/2019 6:37:46 PM,,กระทรวงสาธารณสุข,,0,,0,,,10010,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านคลองทราย,6.64286800000000000000,101.21250300000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,94180,ปัตตานี,,,แม่ลาน,ส่วนควบคุมการฝึก (ECG)
-,แม่ลาน,,,,,,11074,6/6/2019 6:37:46 PM,,กระทรวงสาธารณสุข,,0,,0,,,10011,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลสถานีอนามัยแม่ลาน,6.66057900000000000000,101.22545200000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,94180,ปัตตานี,,,แม่ลาน,ส่วนควบคุมการฝึก (ECG)
-,แม่ลาน,,,,,,11075,6/6/2019 6:37:46 PM,,กระทรวงสาธารณสุข,,0,,0,,,10012,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลม่วงเตี้ย,6.65654100000000000000,101.26342200000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,94180,ปัตตานี,,,ม่วงเตี้ย,ส่วนควบคุมการฝึก (ECG)
-,แม่ลาน,,,,,,11076,6/6/2019 6:37:46 PM,,กระทรวงสาธารณสุข,,0,,0,,,10013,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านต้นโหนด,6.66215700000000000000,101.18873800000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,94180,ปัตตานี,,,ป่าไร่,ส่วนควบคุมการฝึก (ECG)
-,แม่ลาน,,,,,,11077,6/6/2019 6:37:47 PM,,กระทรวงสาธารณสุข,,0,,0,,,10014,,,,,,,,โรงพยาบาลส่งเสริมสุขภาพตำบล,,,,0,โรงพยาบาลส่งเสริมสุขภาพตำบลป่าไร่,6.70003900000000000000,101.19095900000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,94180,ปัตตานี,,,ป่าไร่,ส่วนควบคุมการฝึก (ECG)
2,เมืองปัตตานี,,,,,,11078,6/6/2019 6:37:47 PM,,กระทรวงสาธารณสุข,,335,,0,,,10748,,,,,,,,โรงพยาบาลทั่วไป,,,,0,โรงพยาบาลปัตตานี,6.86750279990000000000,101.25037304000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,94000,ปัตตานี,,,สะบารัง,ส่วนควบคุมการฝึก (ECG)
40/2 ถ.เพชรเกษม ,โคกโพธิ์,,,,,,11079,6/6/2019 6:37:47 PM,,กระทรวงสาธารณสุข,,60,,0,,,11423,,,,,,,,โรงพยาบาลชุมชน,,,,0,โรงพยาบาลโคกโพธิ์,6.73282918970000000000,101.12066748000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,94120,ปัตตานี,,,มะกรูด,ส่วนควบคุมการฝึก (ECG)
223 ถ.เพชรเกษม ,หนองจิก,,,,,,11080,6/6/2019 6:37:47 PM,,กระทรวงสาธารณสุข,,48,,0,,,11424,,,,,,,,โรงพยาบาลชุมชน,,,,0,โรงพยาบาลหนองจิก,6.83475084820000000000,101.17629349000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,94170,ปัตตานี,,,ตุยง,ส่วนควบคุมการฝึก (ECG)
-,ปะนาเระ,,,,,,11081,6/6/2019 6:37:47 PM,,กระทรวงสาธารณสุข,,30,,0,,,11425,,,,,,,,โรงพยาบาลชุมชน,,,,0,โรงพยาบาลปะนาเระ,6.84358102590000000000,101.54310193000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,-,ปัตตานี,,,ท่าข้าม,ส่วนควบคุมการฝึก (ECG)
147/2  ถ.มายอ-ปาลัส ,มายอ,,,,,,11082,6/6/2019 6:37:47 PM,,กระทรวงสาธารณสุข,,30,,0,,,11426,,,,,,,,โรงพยาบาลชุมชน,,,,0,โรงพยาบาลมายอ,6.71689006910000000000,101.42120023000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,94140,ปัตตานี,,,มายอ,ส่วนควบคุมการฝึก (ECG)
95,ทุ่งยางแดง,,,,,,11083,6/6/2019 6:37:47 PM,,กระทรวงสาธารณสุข,,30,,0,,,11427,,,,,,,,โรงพยาบาลชุมชน,,,,0,โรงพยาบาลทุ่งยางแดง,6.61724900000000000000,101.42835600000000000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,94140,ปัตตานี,,,ตะโละแมะนา,ส่วนควบคุมการฝึก (ECG)
108 ,ไม้แก่น,,,,,,11084,6/6/2019 6:37:48 PM,,กระทรวงสาธารณสุข,,30,,0,,,11428,,,,,,,,โรงพยาบาลชุมชน,,,,0,โรงพยาบาลไม้แก่น,6.61141471934423600000,101.66473734246824000000,,*เหตุการณ์สาธารณภัยประจำวัน,ศบก.จ.ปัตตานี,94000,ปัตตานี,,,ไทรทอง,ส่วนควบคุมการฝึก (ECG)
